"GEO_ID","B25034_001E","B25034_001M","B25034_002E","B25034_002M","B25034_003E","B25034_003M","B25034_004E","B25034_004M","B25034_005E","B25034_005M","B25034_006E","B25034_006M","B25034_007E","B25034_007M","B25034_008E","B25034_008M","B25034_009E","B25034_009M","B25034_010E","B25034_010M","NAME"
"id","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Built 2005 or later","Margin of Error!!Total!!Built 2005 or later","Estimate!!Total!!Built 2000 to 2004","Margin of Error!!Total!!Built 2000 to 2004","Estimate!!Total!!Built 1990 to 1999","Margin of Error!!Total!!Built 1990 to 1999","Estimate!!Total!!Built 1980 to 1989","Margin of Error!!Total!!Built 1980 to 1989","Estimate!!Total!!Built 1970 to 1979","Margin of Error!!Total!!Built 1970 to 1979","Estimate!!Total!!Built 1960 to 1969","Margin of Error!!Total!!Built 1960 to 1969","Estimate!!Total!!Built 1950 to 1959","Margin of Error!!Total!!Built 1950 to 1959","Estimate!!Total!!Built 1940 to 1949","Margin of Error!!Total!!Built 1940 to 1949","Estimate!!Total!!Built 1939 or earlier","Margin of Error!!Total!!Built 1939 or earlier","Geographic Area Name"
"1400000US25009201100","1534","140","17","21","18","21","12","18","94","50","138","57","76","39","225","84","62","36","892","125","Census Tract 2011, Essex County, Massachusetts"
"1400000US25009202101","776","72","0","127","0","127","16","26","67","42","38","35","39","38","39","47","97","54","480","98","Census Tract 2021.01, Essex County, Massachusetts"
"1400000US25009202102","2642","100","0","127","28","34","63","44","356","120","616","132","229","108","201","112","88","62","1061","152","Census Tract 2021.02, Essex County, Massachusetts"
"1400000US25009202200","2298","109","15","26","0","127","93","48","22","33","26","30","201","86","480","153","202","102","1259","176","Census Tract 2022, Essex County, Massachusetts"
"1400000US25009203100","2471","102","18","19","10","17","121","77","155","95","150","113","272","107","653","148","359","109","733","159","Census Tract 2031, Essex County, Massachusetts"
"1400000US25009203200","1969","70","8","13","0","127","41","31","161","59","120","49","298","85","408","96","213","75","720","117","Census Tract 2032, Essex County, Massachusetts"
"1400000US25009203301","1972","97","0","127","0","127","29","34","114","76","146","109","170","83","370","114","145","78","998","143","Census Tract 2033.01, Essex County, Massachusetts"
"1400000US25009203302","2248","96","76","49","25","29","26","39","134","80","188","95","365","132","166","80","123","60","1145","172","Census Tract 2033.02, Essex County, Massachusetts"
"1400000US25009204101","1900","67","0","127","0","127","8","13","9","14","97","57","114","74","219","89","65","40","1388","144","Census Tract 2041.01, Essex County, Massachusetts"
"1400000US25009204102","1966","63","0","127","93","55","161","63","614","115","283","103","109","67","215","71","141","68","350","83","Census Tract 2041.02, Essex County, Massachusetts"
"1400000US25009204200","2419","115","0","127","0","127","0","127","105","58","98","85","88","60","112","71","112","81","1904","159","Census Tract 2042, Essex County, Massachusetts"
"1400000US25009204300","1724","86","47","34","36","44","32","39","51","41","85","71","45","43","120","62","58","42","1250","125","Census Tract 2043, Essex County, Massachusetts"
"1400000US25009204400","1803","68","20","22","34","31","12","18","33","24","11","19","47","42","138","51","21","21","1487","98","Census Tract 2044, Essex County, Massachusetts"
"1400000US25009204500","1775","84","25","43","175","76","97","62","201","76","9","13","33","51","40","32","27","30","1168","143","Census Tract 2045, Essex County, Massachusetts"
"1400000US25009204600","2209","100","36","45","0","127","18","29","100","80","10","16","42","34","96","60","148","87","1759","153","Census Tract 2046, Essex County, Massachusetts"
"1400000US25009204701","2561","128","118","79","252","120","310","107","574","137","362","107","298","107","243","109","118","125","286","108","Census Tract 2047.01, Essex County, Massachusetts"
"1400000US25009204702","2379","86","0","127","20","25","102","66","47","39","386","138","431","140","123","65","102","80","1168","166","Census Tract 2047.02, Essex County, Massachusetts"
"1400000US25009205100","2178","81","0","127","17","26","45","43","229","80","47","43","272","105","201","79","153","75","1214","154","Census Tract 2051, Essex County, Massachusetts"
"1400000US25009205200","2123","107","0","127","14","23","2","11","67","62","183","94","140","101","237","93","148","72","1332","159","Census Tract 2052, Essex County, Massachusetts"
"1400000US25009205300","1698","54","0","127","0","127","43","33","31","32","91","62","142","72","453","126","152","71","786","127","Census Tract 2053, Essex County, Massachusetts"
"1400000US25009205400","1756","53","31","30","59","38","74","40","243","77","84","53","244","85","512","121","154","59","355","103","Census Tract 2054, Essex County, Massachusetts"
"1400000US25009205500","1734","59","5","13","9","15","34","28","107","54","38","32","115","72","164","67","42","45","1220","127","Census Tract 2055, Essex County, Massachusetts"
"1400000US25009205600","1632","53","15","25","39","49","65","38","230","79","227","105","117","63","426","134","93","66","420","115","Census Tract 2056, Essex County, Massachusetts"
"1400000US25009205700","1748","86","50","44","41","45","27","31","86","60","13","16","149","82","206","91","194","73","982","158","Census Tract 2057, Essex County, Massachusetts"
"1400000US25009205800","1255","64","0","127","55","35","0","127","36","36","33","40","21","34","101","55","22","33","987","112","Census Tract 2058, Essex County, Massachusetts"
"1400000US25009205900","1609","58","0","127","37","34","93","83","16","20","46","38","45","42","72","45","95","66","1205","105","Census Tract 2059, Essex County, Massachusetts"
"1400000US25009206000","1202","51","0","127","0","127","24","27","86","57","49","42","13","19","179","75","29","36","822","102","Census Tract 2060, Essex County, Massachusetts"
"1400000US25009206100","1502","68","19","33","0","127","56","65","43","43","110","67","69","52","61","42","84","66","1060","131","Census Tract 2061, Essex County, Massachusetts"
"1400000US25009206200","1787","87","21","24","9","14","149","101","26","31","63","50","78","66","67","43","24","28","1350","141","Census Tract 2062, Essex County, Massachusetts"
"1400000US25009206300","1380","65","0","127","0","127","26","20","69","53","33","33","9","13","60","47","44","36","1139","91","Census Tract 2063, Essex County, Massachusetts"
"1400000US25009206400","2086","89","14","26","0","127","0","127","52","50","184","114","51","39","164","94","88","47","1533","134","Census Tract 2064, Essex County, Massachusetts"
"1400000US25009206500","1251","45","0","127","0","127","20","23","25","31","34","41","36","35","61","48","16","18","1059","89","Census Tract 2065, Essex County, Massachusetts"
"1400000US25009206600","2156","68","0","127","33","51","71","73","147","95","56","45","61","46","45","39","21","24","1722","154","Census Tract 2066, Essex County, Massachusetts"
"1400000US25009206700","2169","98","0","127","14","22","45","50","150","118","128","68","219","87","68","52","79","46","1466","188","Census Tract 2067, Essex County, Massachusetts"
"1400000US25009206800","1522","99","0","127","50","56","0","127","8","18","64","51","92","57","82","59","69","47","1157","131","Census Tract 2068, Essex County, Massachusetts"
"1400000US25009206900","2709","80","0","127","6","18","131","72","415","100","176","79","126","90","267","121","112","62","1476","169","Census Tract 2069, Essex County, Massachusetts"
"1400000US25009207000","1089","41","0","127","0","127","49","41","124","69","327","91","198","64","37","44","0","127","354","102","Census Tract 2070, Essex County, Massachusetts"
"1400000US25009207100","1195","68","0","127","14","21","72","63","163","97","32","51","56","57","29","39","71","52","758","132","Census Tract 2071, Essex County, Massachusetts"
"1400000US25009207200","1160","101","12","21","34","49","62","41","40","37","382","151","164","114","0","127","36","42","430","100","Census Tract 2072, Essex County, Massachusetts"
"1400000US25009208101","1944","66","0","127","0","127","67","41","112","79","119","68","210","84","166","92","190","93","1080","152","Census Tract 2081.01, Essex County, Massachusetts"
"1400000US25009208102","1181","59","0","127","81","54","30","27","117","63","42","34","160","61","232","84","56","41","463","104","Census Tract 2081.02, Essex County, Massachusetts"
"1400000US25009208200","2222","95","14","22","0","127","67","47","192","89","231","103","372","140","161","75","220","126","965","154","Census Tract 2082, Essex County, Massachusetts"
"1400000US25009208300","2711","96","21","30","94","50","106","65","388","139","137","66","524","167","416","160","201","101","824","176","Census Tract 2083, Essex County, Massachusetts"
"1400000US25009208400","2287","74","44","38","251","84","338","114","547","92","217","66","251","91","327","93","117","57","195","86","Census Tract 2084, Essex County, Massachusetts"
"1400000US25009209100","2339","97","88","89","104","83","88","65","183","93","184","70","345","106","792","154","220","91","335","150","Census Tract 2091, Essex County, Massachusetts"
"1400000US25009209200","1979","77","33","27","28","25","96","51","239","68","423","100","391","92","335","90","257","81","177","91","Census Tract 2092, Essex County, Massachusetts"
"1400000US25009210100","2521","71","0","127","58","52","166","89","280","91","232","93","1284","166","460","132","10","17","31","26","Census Tract 2101, Essex County, Massachusetts"
"1400000US25009210200","1971","61","0","127","2","14","84","55","464","111","60","38","728","151","437","125","53","50","143","108","Census Tract 2102, Essex County, Massachusetts"
"1400000US25009210300","4404","140","372","110","1433","190","262","96","599","120","340","132","567","140","672","167","55","41","104","84","Census Tract 2103, Essex County, Massachusetts"
"1400000US25009210400","2811","64","39","33","52","55","59","41","162","65","344","118","433","112","799","169","220","91","703","166","Census Tract 2104, Essex County, Massachusetts"
"1400000US25009210500","2333","59","41","30","30","36","441","112","198","99","82","56","257","91","465","134","232","92","587","128","Census Tract 2105, Essex County, Massachusetts"
"1400000US25009210600","1641","48","19","21","73","41","9","14","207","104","145","80","208","72","382","114","137","59","461","121","Census Tract 2106, Essex County, Massachusetts"
"1400000US25009210700","1737","72","56","47","0","127","16","17","196","75","62","51","140","54","50","37","84","61","1133","150","Census Tract 2107, Essex County, Massachusetts"
"1400000US25009210800","2194","98","94","52","154","73","16","25","137","64","174","88","131","81","138","88","120","93","1230","196","Census Tract 2108, Essex County, Massachusetts"
"1400000US25009210900","1617","82","29","44","0","127","99","76","30","31","62","39","159","79","367","131","144","56","727","155","Census Tract 2109, Essex County, Massachusetts"
"1400000US25009211100","1606","53","29","22","48","52","120","58","108","55","205","74","252","78","341","89","131","70","372","89","Census Tract 2111, Essex County, Massachusetts"
"1400000US25009211200","2879","128","25","29","106","81","61","49","236","89","334","118","188","95","376","144","123","79","1430","191","Census Tract 2112, Essex County, Massachusetts"
"1400000US25009211300","2591","84","32","20","44","38","239","81","277","84","365","134","626","125","564","139","85","47","359","96","Census Tract 2113, Essex County, Massachusetts"
"1400000US25009211401","1309","66","332","116","161","113","130","81","178","87","66","41","91","65","181","89","26","29","144","93","Census Tract 2114.01, Essex County, Massachusetts"
"1400000US25009211402","2546","106","15","23","169","48","62","45","411","98","416","111","344","106","395","118","183","96","551","152","Census Tract 2114.02, Essex County, Massachusetts"
"1400000US25009212100","2910","197","68","41","484","127","431","123","571","172","318","129","296","115","157","71","82","49","503","149","Census Tract 2121, Essex County, Massachusetts"
"1400000US25009213100","2648","166","11","17","108","67","681","141","542","136","354","109","476","141","284","110","0","127","192","84","Census Tract 2131, Essex County, Massachusetts"
"1400000US25009214100","2067","126","0","127","12","20","255","92","151","64","534","127","320","87","348","100","172","91","275","113","Census Tract 2141, Essex County, Massachusetts"
"1400000US25009215101","1546","113","0","127","96","58","97","61","216","89","403","121","182","74","267","87","34","29","251","85","Census Tract 2151.01, Essex County, Massachusetts"
"1400000US25009215102","1139","73","0","127","31","41","108","80","43","35","86","46","107","63","285","116","66","47","413","115","Census Tract 2151.02, Essex County, Massachusetts"
"1400000US25009216100","1377","169","39","32","56","36","216","69","111","55","173","78","162","52","213","67","93","36","314","85","Census Tract 2161, Essex County, Massachusetts"
"1400000US25009217100","3012","103","33","31","97","60","188","93","251","95","541","160","255","96","692","146","262","109","693","182","Census Tract 2171, Essex County, Massachusetts"
"1400000US25009217201","1887","70","9","14","26","43","129","77","198","86","258","111","190","83","373","87","173","73","531","121","Census Tract 2172.01, Essex County, Massachusetts"
"1400000US25009217202","1510","59","9","14","0","127","82","56","135","71","105","50","96","48","298","97","180","76","605","111","Census Tract 2172.02, Essex County, Massachusetts"
"1400000US25009217300","1959","95","0","127","20","23","30","27","20","23","185","83","67","43","348","112","121","66","1168","153","Census Tract 2173, Essex County, Massachusetts"
"1400000US25009217400","2935","151","15","25","27","44","60","38","364","140","178","104","95","64","77","56","44","42","2075","220","Census Tract 2174, Essex County, Massachusetts"
"1400000US25009217500","2783","123","35","27","0","127","112","78","0","127","126","90","96","67","301","106","168","81","1945","201","Census Tract 2175, Essex County, Massachusetts"
"1400000US25009217600","2794","134","21","36","17","26","332","107","468","151","290","104","289","91","464","133","106","61","807","172","Census Tract 2176, Essex County, Massachusetts"
"1400000US25009218100","2306","149","20","24","54","43","218","101","169","87","268","89","258","109","241","116","107","65","971","144","Census Tract 2181, Essex County, Massachusetts"
"1400000US25009220101","2653","193","0","127","42","45","134","88","98","58","207","109","278","122","213","91","158","75","1523","209","Census Tract 2201.01, Essex County, Massachusetts"
"1400000US25009220102","1557","120","60","74","108","53","133","56","133","83","227","82","136","64","104","58","70","45","586","141","Census Tract 2201.02, Essex County, Massachusetts"
"1400000US25009221100","2132","95","57","50","98","69","123","59","162","79","123","56","177","60","222","100","139","69","1031","148","Census Tract 2211, Essex County, Massachusetts"
"1400000US25009221300","2589","105","15","24","70","49","131","102","150","78","157","86","236","120","71","55","150","77","1609","177","Census Tract 2213, Essex County, Massachusetts"
"1400000US25009221400","1449","94","0","127","0","127","39","29","67","56","55","38","101","66","158","78","91","74","938","113","Census Tract 2214, Essex County, Massachusetts"
"1400000US25009221500","1647","102","0","127","12","18","34","35","72","54","188","80","55","35","52","41","44","38","1190","134","Census Tract 2215, Essex County, Massachusetts"
"1400000US25009221600","1094","56","0","127","23","35","0","127","141","69","25","22","40","45","128","61","86","56","651","122","Census Tract 2216, Essex County, Massachusetts"
"1400000US25009221700","1303","64","0","127","52","34","46","49","0","127","17","23","0","127","124","67","177","87","887","122","Census Tract 2217, Essex County, Massachusetts"
"1400000US25009221800","714","25","41","44","33","31","43","56","55","35","65","38","64","38","241","68","0","127","172","66","Census Tract 2218, Essex County, Massachusetts"
"1400000US25009221901","1451","148","19","21","91","57","116","63","123","57","169","111","188","78","105","70","77","58","563","139","Census Tract 2219.01, Essex County, Massachusetts"
"1400000US25009221902","1713","108","56","52","128","95","230","95","172","71","296","120","128","78","181","115","58","42","464","134","Census Tract 2219.02, Essex County, Massachusetts"
"1400000US25009222100","1527","126","5","8","29","29","142","70","79","49","281","102","118","55","154","77","54","35","665","128","Census Tract 2221, Essex County, Massachusetts"
"1400000US25009223100","1865","100","27","20","30","27","110","66","254","83","176","82","230","94","355","107","98","62","585","134","Census Tract 2231, Essex County, Massachusetts"
"1400000US25009223200","1774","104","31","31","26","30","10","16","91","32","89","38","159","65","150","69","80","56","1138","136","Census Tract 2232, Essex County, Massachusetts"
"1400000US25009223300","2310","118","17","20","162","84","541","160","442","135","264","110","387","130","309","127","0","127","188","86","Census Tract 2233, Essex County, Massachusetts"
"1400000US25009250100","1259","62","8","15","29","34","137","78","253","96","454","124","51","50","58","56","69","47","200","99","Census Tract 2501, Essex County, Massachusetts"
"1400000US25009250200","2009","98","0","127","0","127","44","45","129","70","36","43","249","115","83","50","191","102","1277","171","Census Tract 2502, Essex County, Massachusetts"
"1400000US25009250300","714","37","16","21","0","127","58","46","89","80","0","127","174","86","24","31","26","29","327","93","Census Tract 2503, Essex County, Massachusetts"
"1400000US25009250400","1358","54","6","12","0","127","75","65","44","49","67","52","193","109","9","15","182","110","782","154","Census Tract 2504, Essex County, Massachusetts"
"1400000US25009250500","1155","66","8","12","29","35","138","84","214","96","32","46","34","37","8","14","32","37","660","143","Census Tract 2505, Essex County, Massachusetts"
"1400000US25009250600","1854","72","0","127","108","83","67","56","99","66","35","35","60","41","27","27","154","73","1304","154","Census Tract 2506, Essex County, Massachusetts"
"1400000US25009250700","1735","63","12","21","34","38","65","71","91","64","31","36","108","81","15","25","251","128","1128","157","Census Tract 2507, Essex County, Massachusetts"
"1400000US25009250800","2512","100","0","127","25","39","132","109","163","120","227","137","362","150","292","122","157","93","1154","205","Census Tract 2508, Essex County, Massachusetts"
"1400000US25009250900","900","38","0","127","35","34","59","57","211","77","35","31","150","70","10","16","21","35","379","95","Census Tract 2509, Essex County, Massachusetts"
"1400000US25009251000","591","28","0","127","0","127","36","43","194","84","16","25","170","86","0","127","0","127","175","72","Census Tract 2510, Essex County, Massachusetts"
"1400000US25009251100","1348","80","11","16","0","127","55","54","169","69","569","123","177","87","221","94","18","22","128","70","Census Tract 2511, Essex County, Massachusetts"
"1400000US25009251200","604","61","0","127","28","29","14","22","43","39","42","48","234","88","17","25","11","16","215","90","Census Tract 2512, Essex County, Massachusetts"
"1400000US25009251300","1297","67","212","93","0","127","44","37","58","52","150","87","288","93","29","36","256","115","260","95","Census Tract 2513, Essex County, Massachusetts"
"1400000US25009251400","1634","68","127","93","32","41","143","78","237","98","37","47","85","68","262","101","111","76","600","146","Census Tract 2514, Essex County, Massachusetts"
"1400000US25009251500","2373","93","33","39","53","48","73","68","135","84","166","103","239","113","207","106","143","82","1324","195","Census Tract 2515, Essex County, Massachusetts"
"1400000US25009251600","2103","96","0","127","42","52","146","76","102","72","132","71","221","78","89","69","51","42","1320","166","Census Tract 2516, Essex County, Massachusetts"
"1400000US25009251700","2090","81","7","14","510","149","263","104","91","76","30","27","233","103","207","93","400","134","349","116","Census Tract 2517, Essex County, Massachusetts"
"1400000US25009251800","3059","137","0","127","54","42","268","168","95","64","375","143","531","187","621","165","407","156","708","217","Census Tract 2518, Essex County, Massachusetts"
"1400000US25009252101","1483","79","9","14","18","22","82","42","158","56","331","120","56","33","318","101","98","49","413","116","Census Tract 2521.01, Essex County, Massachusetts"
"1400000US25009252102","1328","57","17","18","126","70","251","93","170","62","148","62","287","83","113","67","5","9","211","96","Census Tract 2521.02, Essex County, Massachusetts"
"1400000US25009252201","1223","42","12","19","30","28","67","35","157","60","128","64","319","84","111","52","72","52","327","90","Census Tract 2522.01, Essex County, Massachusetts"
"1400000US25009252202","1108","32","36","26","18","21","208","62","220","71","37","31","65","40","120","65","140","67","264","94","Census Tract 2522.02, Essex County, Massachusetts"
"1400000US25009252300","2870","115","26","32","126","65","142","72","99","51","343","147","303","149","187","88","182","87","1462","195","Census Tract 2523, Essex County, Massachusetts"
"1400000US25009252400","1540","77","0","127","47","50","14","23","49","41","122","83","28","28","241","74","313","111","726","139","Census Tract 2524, Essex County, Massachusetts"
"1400000US25009252501","1503","82","23","40","25","40","82","100","63","58","86","49","252","111","319","108","104","48","549","134","Census Tract 2525.01, Essex County, Massachusetts"
"1400000US25009252502","1797","89","5","9","58","55","39","26","216","77","262","99","283","88","372","105","66","37","496","120","Census Tract 2525.02, Essex County, Massachusetts"
"1400000US25009252601","2831","69","117","68","155","81","399","135","666","191","579","148","315","111","134","65","137","79","329","102","Census Tract 2526.01, Essex County, Massachusetts"
"1400000US25009252602","1563","54","219","65","24","31","198","84","378","84","217","70","122","76","123","94","21","29","261","97","Census Tract 2526.02, Essex County, Massachusetts"
"1400000US25009252603","1122","43","9","15","110","56","149","67","398","92","81","44","137","57","83","53","61","72","94","50","Census Tract 2526.03, Essex County, Massachusetts"
"1400000US25009253100","2353","80","6","11","7","13","76","50","245","118","197","82","250","95","288","109","187","74","1097","166","Census Tract 2531, Essex County, Massachusetts"
"1400000US25009253201","1217","54","0","127","32","30","108","48","152","71","298","92","148","64","165","92","20","19","294","98","Census Tract 2532.01, Essex County, Massachusetts"
"1400000US25009253202","2506","96","59","57","157","62","154","63","289","88","569","145","798","180","193","90","135","85","152","89","Census Tract 2532.02, Essex County, Massachusetts"
"1400000US25009253203","1446","55","55","40","74","37","293","73","285","68","309","63","193","80","72","38","14","21","151","69","Census Tract 2532.03, Essex County, Massachusetts"
"1400000US25009253204","1676","67","127","78","204","58","477","109","222","62","314","96","176","77","46","32","44","67","66","49","Census Tract 2532.04, Essex County, Massachusetts"
"1400000US25009253205","1290","49","0","127","15","22","390","89","515","100","222","82","39","27","30","28","31","23","48","35","Census Tract 2532.05, Essex County, Massachusetts"
"1400000US25009254100","2706","116","58","40","219","95","84","65","222","134","181","79","416","128","618","137","130","75","778","150","Census Tract 2541, Essex County, Massachusetts"
"1400000US25009254200","2007","96","0","127","26","25","9","14","150","59","115","65","201","70","263","68","52","33","1191","127","Census Tract 2542, Essex County, Massachusetts"
"1400000US25009254301","1348","49","10","15","20","22","100","50","288","64","168","51","101","62","163","62","75","40","423","94","Census Tract 2543.01, Essex County, Massachusetts"
"1400000US25009254302","1729","65","13","21","22","24","81","51","144","64","425","94","487","92","195","75","72","52","290","78","Census Tract 2543.02, Essex County, Massachusetts"
"1400000US25009254401","1125","37","73","46","11","17","53","35","69","39","226","69","268","70","248","74","28","30","149","71","Census Tract 2544.01, Essex County, Massachusetts"
"1400000US25009254402","2398","79","117","62","54","60","527","132","602","123","448","137","273","85","209","78","68","56","100","94","Census Tract 2544.02, Essex County, Massachusetts"
"1400000US25009254403","1386","46","28","21","33","26","135","58","209","81","375","83","248","70","131","50","34","27","193","74","Census Tract 2544.03, Essex County, Massachusetts"
"1400000US25009260100","2193","99","203","115","185","100","0","127","70","64","48","45","164","101","29","27","169","77","1325","189","Census Tract 2601, Essex County, Massachusetts"
"1400000US25009260200","1667","76","0","127","0","127","9","14","110","63","145","49","225","77","9","15","84","49","1085","104","Census Tract 2602, Essex County, Massachusetts"
"1400000US25009260301","1911","54","0","127","49","43","174","57","203","85","47","33","152","62","205","89","134","68","947","142","Census Tract 2603.01, Essex County, Massachusetts"
"1400000US25009260302","1184","71","42","52","97","60","314","88","95","52","128","75","49","32","45","32","37","30","377","121","Census Tract 2603.02, Essex County, Massachusetts"
"1400000US25009260401","1690","49","20","23","128","46","241","69","694","137","166","63","58","40","53","37","57","44","273","95","Census Tract 2604.01, Essex County, Massachusetts"
"1400000US25009260402","2523","110","82","54","170","66","708","170","876","165","206","101","80","57","39","44","35","34","327","102","Census Tract 2604.02, Essex County, Massachusetts"
"1400000US25009260500","1424","40","23","26","0","127","103","47","44","33","97","63","70","54","250","90","78","46","759","105","Census Tract 2605, Essex County, Massachusetts"
"1400000US25009260600","1385","47","43","37","283","96","36","32","125","65","9","15","60","53","42","33","69","64","718","113","Census Tract 2606, Essex County, Massachusetts"
"1400000US25009260700","1835","43","35","33","140","84","214","74","399","122","146","73","135","87","40","35","139","74","587","125","Census Tract 2607, Essex County, Massachusetts"
"1400000US25009260800","2070","74","28","32","91","74","23","26","134","87","65","51","23","20","140","92","108","66","1458","167","Census Tract 2608, Essex County, Massachusetts"
"1400000US25009260900","2126","79","0","127","33","35","135","78","468","127","363","138","47","46","356","133","153","111","571","180","Census Tract 2609, Essex County, Massachusetts"
"1400000US25009261000","1781","57","14","22","9","15","33","31","169","76","10","15","130","69","132","68","91","61","1193","127","Census Tract 2610, Essex County, Massachusetts"
"1400000US25009261101","1631","118","40","24","201","64","281","83","89","47","87","51","49","38","150","45","80","59","654","115","Census Tract 2611.01, Essex County, Massachusetts"
"1400000US25009261102","2127","63","20","24","72","51","109","71","663","131","591","107","271","109","44","36","0","127","357","104","Census Tract 2611.02, Essex County, Massachusetts"
"1400000US25009262100","2482","152","47","34","154","66","383","98","378","127","256","112","141","73","277","108","80","66","766","186","Census Tract 2621, Essex County, Massachusetts"
"1400000US25009263100","1511","114","39","35","65","51","224","71","250","74","190","68","195","59","36","29","41","29","471","116","Census Tract 2631, Essex County, Massachusetts"
"1400000US25009264100","2310","179","167","82","164","73","184","73","279","108","87","55","436","133","257","90","42","38","694","146","Census Tract 2641, Essex County, Massachusetts"
"1400000US25009265101","1332","70","12","18","118","85","154","54","113","75","166","69","212","66","103","55","86","42","368","83","Census Tract 2651.01, Essex County, Massachusetts"
"1400000US25009265102","1476","73","126","51","233","78","264","71","127","46","112","48","211","79","194","74","6","11","203","68","Census Tract 2651.02, Essex County, Massachusetts"
"1400000US25009266100","1550","64","41","28","103","51","173","66","248","81","107","63","149","79","118","60","81","51","530","123","Census Tract 2661, Essex County, Massachusetts"
"1400000US25009266200","2382","82","30","29","104","85","234","68","208","98","628","140","168","93","112","72","86","58","812","145","Census Tract 2662, Essex County, Massachusetts"
"1400000US25009266300","1700","62","9","16","122","78","92","54","181","87","185","68","110","48","74","62","96","65","831","128","Census Tract 2663, Essex County, Massachusetts"
"1400000US25009266400","1379","58","0","127","73","64","47","38","87","49","202","68","56","39","94","70","128","75","692","106","Census Tract 2664, Essex County, Massachusetts"
"1400000US25009267101","2671","134","169","77","380","112","167","88","292","96","477","138","145","77","361","120","97","61","583","136","Census Tract 2671.01, Essex County, Massachusetts"
"1400000US25009267102","1892","118","121","61","95","77","257","85","245","87","453","108","217","91","134","86","63","44","307","100","Census Tract 2671.02, Essex County, Massachusetts"
"1400000US25009268100","853","38","0","127","56","41","197","61","145","60","202","78","191","59","24","26","0","127","38","29","Census Tract 2681, Essex County, Massachusetts"
"1400000US25009268200","2691","136","71","54","194","93","273","85","172","71","310","147","385","141","241","76","181","99","864","143","Census Tract 2682, Essex County, Massachusetts"
"1400000US25009268300","2254","98","33","29","23","27","91","63","237","87","152","89","43","38","44","36","22","27","1609","165","Census Tract 2683, Essex County, Massachusetts"
"1400000US25009268400","2419","85","87","81","26","22","51","65","189","88","102","80","93","51","73","53","121","67","1677","177","Census Tract 2684, Essex County, Massachusetts"
"1400000US25009269100","2945","194","116","73","182","111","324","109","617","132","222","116","264","106","465","170","101","61","654","182","Census Tract 2691, Essex County, Massachusetts"
"1400000US25009270100","2297","170","144","71","275","130","313","102","341","96","256","106","257","101","381","124","11","17","319","126","Census Tract 2701, Essex County, Massachusetts"
"1400000US25009990100","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 9901, Essex County, Massachusetts"
"1400000US25017300100","1093","74","30","24","102","37","236","70","102","52","121","53","49","21","122","48","76","39","255","63","Census Tract 3001, Middlesex County, Massachusetts"
