"GEO_ID","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","NAME"
"1400000US25025000302","3076","342","2147","368","223","139","0","127","591","189","0","127","92","136","23","36","0","127","23","36","Census Tract 3.02, Suffolk County, Massachusetts"
"1400000US25025000401","5441","475","4265","431","122","151","0","127","884","224","0","127","112","107","58","58","28","44","30","39","Census Tract 4.01, Suffolk County, Massachusetts"
"1400000US25025000402","3610","497","3088","499","59","70","0","127","418","175","0","127","35","41","10","16","0","127","10","16","Census Tract 4.02, Suffolk County, Massachusetts"
"1400000US25025000502","4328","610","3534","566","184","133","0","127","393","192","41","38","124","98","52","57","0","127","52","57","Census Tract 5.02, Suffolk County, Massachusetts"
"1400000US25025000503","1931","254","1686","272","26","30","19","31","80","82","0","127","56","91","64","54","0","127","64","54","Census Tract 5.03, Suffolk County, Massachusetts"
"1400000US25025000504","5353","445","4224","479","133","97","45","46","721","278","0","127","72","70","158","84","10","16","148","83","Census Tract 5.04, Suffolk County, Massachusetts"
"1400000US25025000601","3511","364","2519","291","27","34","0","127","792","274","0","127","109","95","64","47","19","28","45","36","Census Tract 6.01, Suffolk County, Massachusetts"
"1400000US25025000602","4031","460","2431","489","460","248","45","55","793","287","30","48","106","110","166","133","42","83","124","106","Census Tract 6.02, Suffolk County, Massachusetts"
"1400000US25025000701","4233","474","3283","410","165","108","0","127","583","300","0","127","112","98","90","89","0","127","90","89","Census Tract 7.01, Suffolk County, Massachusetts"
"1400000US25025000703","2865","425","1971","469","101","94","0","127","788","340","0","127","0","127","5","11","0","127","5","11","Census Tract 7.03, Suffolk County, Massachusetts"
"1400000US25025000704","4679","547","3133","584","319","244","0","127","883","232","0","127","303","200","41","56","24","49","17","28","Census Tract 7.04, Suffolk County, Massachusetts"
"1400000US25025000802","8142","713","5452","756","432","255","13","22","1360","417","0","127","748","492","137","87","46","53","91","77","Census Tract 8.02, Suffolk County, Massachusetts"
"1400000US25025000803","3433","804","2110","558","191","117","15","25","733","238","15","24","298","208","71","67","0","127","71","67","Census Tract 8.03, Suffolk County, Massachusetts"
"1400000US25025010103","3753","825","2497","569","127","66","26","32","887","369","10","16","59","49","147","89","14","24","133","85","Census Tract 101.03, Suffolk County, Massachusetts"
"1400000US25025010104","5232","671","3706","553","285","259","0","127","1032","235","16","28","72","61","121","81","0","127","121","81","Census Tract 101.04, Suffolk County, Massachusetts"
"1400000US25025010203","5007","458","3675","386","194","127","10","16","846","210","0","127","224","146","58","48","0","127","58","48","Census Tract 102.03, Suffolk County, Massachusetts"
"1400000US25025010204","2377","397","1666","275","43","52","0","127","475","222","0","127","108","108","85","74","10","16","75","69","Census Tract 102.04, Suffolk County, Massachusetts"
"1400000US25025010300","5944","1857","4808","1636","409","368","15","25","422","229","0","127","165","133","125","64","0","127","125","64","Census Tract 103, Suffolk County, Massachusetts"
"1400000US25025010403","3104","342","1847","442","319","130","42","50","623","243","0","127","221","102","52","52","0","127","52","52","Census Tract 104.03, Suffolk County, Massachusetts"
"1400000US25025010404","6132","858","5036","777","163","111","0","127","632","223","0","127","115","73","186","120","26","32","160","119","Census Tract 104.04, Suffolk County, Massachusetts"
"1400000US25025010405","5394","1923","4179","1920","475","185","0","127","544","186","0","127","161","109","35","40","0","127","35","40","Census Tract 104.05, Suffolk County, Massachusetts"
"1400000US25025010408","1248","134","996","155","21","34","0","127","180","128","0","127","39","47","12","19","0","127","12","19","Census Tract 104.08, Suffolk County, Massachusetts"
"1400000US25025010500","3382","448","2352","399","318","102","27","23","540","210","0","127","48","44","97","53","23","29","74","57","Census Tract 105, Suffolk County, Massachusetts"
"1400000US25025010600","2840","252","2317","274","143","102","0","127","271","130","0","127","97","132","12","18","0","127","12","18","Census Tract 106, Suffolk County, Massachusetts"
"1400000US25025010701","2290","341","1883","336","36","46","11","18","275","168","0","127","61","66","24","38","0","127","24","38","Census Tract 107.01, Suffolk County, Massachusetts"
"1400000US25025010702","2658","464","2503","418","0","127","18","29","63","41","0","127","35","40","39","42","0","127","39","42","Census Tract 107.02, Suffolk County, Massachusetts"
"1400000US25025010801","3576","968","3105","966","86","97","0","127","279","200","0","127","49","57","57","58","29","47","28","34","Census Tract 108.01, Suffolk County, Massachusetts"
"1400000US25025010802","3133","365","2895","340","35","57","0","127","186","131","0","127","0","127","17","26","0","127","17","26","Census Tract 108.02, Suffolk County, Massachusetts"
"1400000US25025020101","4335","498","4094","486","32","39","23","35","126","95","0","127","60","81","0","127","0","127","0","127","Census Tract 201.01, Suffolk County, Massachusetts"
"1400000US25025020200","3739","379","3449","415","72","67","50","81","128","86","0","127","21","33","19","22","7","11","12","20","Census Tract 202, Suffolk County, Massachusetts"
"1400000US25025020301","2260","407","1621","411","46","34","0","127","550","245","0","127","13","22","30","43","14","28","16","28","Census Tract 203.01, Suffolk County, Massachusetts"
"1400000US25025020302","1056","220","896","227","0","127","0","127","160","119","0","127","0","127","0","127","0","127","0","127","Census Tract 203.02, Suffolk County, Massachusetts"
"1400000US25025020303","3143","499","1988","350","595","283","37","45","368","202","8","12","88","62","59","24","34","26","25","20","Census Tract 203.03, Suffolk County, Massachusetts"
"1400000US25025030100","1958","311","1861","292","97","156","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 301, Suffolk County, Massachusetts"
"1400000US25025030200","1650","230","1500","235","12","18","0","127","111","63","0","127","12","18","15","23","0","127","15","23","Census Tract 302, Suffolk County, Massachusetts"
"1400000US25025030300","4598","459","4126","464","105","61","0","127","193","102","0","127","16","28","158","103","14","24","144","100","Census Tract 303, Suffolk County, Massachusetts"
"1400000US25025030400","2241","238","2123","231","12","18","0","127","87","87","0","127","0","127","19","21","0","127","19","21","Census Tract 304, Suffolk County, Massachusetts"
"1400000US25025030500","2395","225","2307","228","27","38","0","127","32","28","0","127","13","21","16","24","0","127","16","24","Census Tract 305, Suffolk County, Massachusetts"
"1400000US25025040100","2310","174","2271","190","0","127","0","127","13","23","0","127","0","127","26","41","0","127","26","41","Census Tract 401, Suffolk County, Massachusetts"
"1400000US25025040200","1697","238","1331","277","288","221","0","127","6","12","0","127","0","127","72","114","72","114","0","127","Census Tract 402, Suffolk County, Massachusetts"
"1400000US25025040300","4122","381","3244","406","355","311","0","127","208","165","0","127","181","164","134","87","13","19","121","84","Census Tract 403, Suffolk County, Massachusetts"
"1400000US25025040401","2466","183","2303","190","71","103","6","12","0","127","0","127","0","127","86","64","41","50","45","46","Census Tract 404.01, Suffolk County, Massachusetts"
"1400000US25025040600","2387","263","2293","268","30","34","0","127","64","81","0","127","0","127","0","127","0","127","0","127","Census Tract 406, Suffolk County, Massachusetts"
"1400000US25025040801","3620","318","1993","238","582","257","35","62","900","173","0","127","32","34","78","67","25","27","53","61","Census Tract 408.01, Suffolk County, Massachusetts"
"1400000US25025050101","5225","627","3112","518","95","61","12","14","409","217","0","127","464","262","1133","524","33","55","1100","520","Census Tract 501.01, Suffolk County, Massachusetts"
"1400000US25025050200","5439","509","3554","603","186","111","0","127","42","67","47","58","706","286","904","385","46","53","858","392","Census Tract 502, Suffolk County, Massachusetts"
"1400000US25025050300","2146","290","754","212","496","255","0","127","339","194","0","127","264","171","293","237","0","127","293","237","Census Tract 503, Suffolk County, Massachusetts"
"1400000US25025050400","2311","458","1749","436","79","100","0","127","97","102","0","127","48","46","338","240","10","20","328","233","Census Tract 504, Suffolk County, Massachusetts"
"1400000US25025050500","1925","286","1331","257","20","25","0","127","65","116","0","127","35","39","474","224","0","127","474","224","Census Tract 505, Suffolk County, Massachusetts"
"1400000US25025050600","1906","263","918","271","146","171","8","13","0","127","0","127","288","228","546","390","11","16","535","392","Census Tract 506, Suffolk County, Massachusetts"
"1400000US25025050700","4652","497","2943","672","147","127","22","36","0","127","0","127","716","415","824","422","0","127","824","422","Census Tract 507, Suffolk County, Massachusetts"
"1400000US25025050901","4368","431","2475","530","109","136","18","20","144","120","0","127","736","497","886","425","0","127","886","425","Census Tract 509.01, Suffolk County, Massachusetts"
"1400000US25025051000","3896","414","3415","417","125","87","0","127","162","198","0","127","64","64","130","148","51","60","79","123","Census Tract 510, Suffolk County, Massachusetts"
"1400000US25025051101","6376","809","4718","719","330","229","5","8","194","160","0","127","206","166","923","499","39","63","884","496","Census Tract 511.01, Suffolk County, Massachusetts"
"1400000US25025051200","2462","381","1680","317","74","70","0","127","102","83","0","127","150","159","456","332","0","127","456","332","Census Tract 512, Suffolk County, Massachusetts"
"1400000US25025060101","3106","347","3071","353","25","41","10","17","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 601.01, Suffolk County, Massachusetts"
"1400000US25025060200","2055","232","2034","232","0","127","0","127","0","127","0","127","7","13","14","21","0","127","14","21","Census Tract 602, Suffolk County, Massachusetts"
"1400000US25025060301","2672","234","2620","252","13","22","0","127","39","58","0","127","0","127","0","127","0","127","0","127","Census Tract 603.01, Suffolk County, Massachusetts"
"1400000US25025060400","4856","516","4793","511","14","13","0","127","36","41","0","127","0","127","13","21","0","127","13","21","Census Tract 604, Suffolk County, Massachusetts"
"1400000US25025060501","3395","302","2901","279","121","146","0","127","183","115","0","127","182","180","8","14","0","127","8","14","Census Tract 605.01, Suffolk County, Massachusetts"
"1400000US25025060600","1831","188","1605","206","14","22","0","127","167","100","0","127","0","127","45","46","0","127","45","46","Census Tract 606, Suffolk County, Massachusetts"
"1400000US25025060700","1801","255","472","169","507","330","20","30","145","114","0","127","657","213","0","127","0","127","0","127","Census Tract 607, Suffolk County, Massachusetts"
"1400000US25025060800","3475","348","3199","336","38","43","5","8","207","125","0","127","11","18","15","23","0","127","15","23","Census Tract 608, Suffolk County, Massachusetts"
"1400000US25025061000","3548","401","2205","440","349","326","0","127","285","113","0","127","696","330","13","16","8","14","5","9","Census Tract 610, Suffolk County, Massachusetts"
"1400000US25025061101","2265","270","872","254","605","246","9","15","411","193","0","127","340","201","28","38","28","38","0","127","Census Tract 611.01, Suffolk County, Massachusetts"
"1400000US25025061200","3007","275","2748","279","78","69","9","15","122","108","0","127","15","24","35","34","0","127","35","34","Census Tract 612, Suffolk County, Massachusetts"
"1400000US25025070101","4694","516","2896","470","187","107","33","34","1516","224","0","127","35","47","27","42","0","127","27","42","Census Tract 701.01, Suffolk County, Massachusetts"
"1400000US25025070200","5329","555","1532","419","116","91","22","28","3337","392","0","127","182","171","140","97","14","24","126","100","Census Tract 702, Suffolk County, Massachusetts"
"1400000US25025070300","4392","559","3338","453","189","159","0","127","756","358","0","127","58","67","51","46","0","127","51","46","Census Tract 703, Suffolk County, Massachusetts"
"1400000US25025070402","1901","176","150","98","304","138","0","127","1260","162","0","127","111","124","76","65","23","34","53","56","Census Tract 704.02, Suffolk County, Massachusetts"
"1400000US25025070500","7254","837","4832","778","517","347","0","127","1312","514","0","127","561","290","32","39","20","33","12","21","Census Tract 705, Suffolk County, Massachusetts"
"1400000US25025070600","2351","255","1755","223","64","86","0","127","171","157","0","127","323","254","38","44","0","127","38","44","Census Tract 706, Suffolk County, Massachusetts"
"1400000US25025070700","2347","242","1189","267","790","127","43","59","107","76","13","22","205","131","0","127","0","127","0","127","Census Tract 707, Suffolk County, Massachusetts"
"1400000US25025070800","3436","278","2150","283","856","185","14","24","163","108","0","127","201","180","52","49","0","127","52","49","Census Tract 708, Suffolk County, Massachusetts"
"1400000US25025070900","3057","329","1670","294","755","206","10","17","191","123","0","127","294","234","137","86","50","58","87","66","Census Tract 709, Suffolk County, Massachusetts"
"1400000US25025071101","3809","470","1889","415","771","282","0","127","660","160","0","127","382","245","107","69","0","127","107","69","Census Tract 711.01, Suffolk County, Massachusetts"
"1400000US25025071201","3066","361","1340","273","677","243","0","127","415","121","0","127","599","301","35","33","0","127","35","33","Census Tract 712.01, Suffolk County, Massachusetts"
"1400000US25025080100","2724","357","588","162","1492","276","52","80","81","74","0","127","421","150","90","81","71","83","19","23","Census Tract 801, Suffolk County, Massachusetts"
"1400000US25025080300","1739","337","128","73","1374","362","0","127","0","127","0","127","134","92","103","65","49","51","54","38","Census Tract 803, Suffolk County, Massachusetts"
"1400000US25025080401","2415","253","290","128","1443","266","33","37","131","141","0","127","396","130","122","98","12","20","110","97","Census Tract 804.01, Suffolk County, Massachusetts"
"1400000US25025080500","2744","250","730","274","1469","328","11","21","0","127","0","127","469","321","65","90","65","90","0","127","Census Tract 805, Suffolk County, Massachusetts"
"1400000US25025080601","2349","434","1053","398","752","229","0","127","275","162","0","127","237","202","32","50","32","50","0","127","Census Tract 806.01, Suffolk County, Massachusetts"
"1400000US25025080801","3251","469","1070","447","1009","372","48","56","269","207","0","127","640","193","215","161","78","74","137","173","Census Tract 808.01, Suffolk County, Massachusetts"
"1400000US25025080900","3695","499","2221","525","494","151","0","127","764","204","0","127","112","141","104","75","4","9","100","75","Census Tract 809, Suffolk County, Massachusetts"
"1400000US25025081001","5139","616","2450","495","906","358","0","127","922","227","0","127","676","331","185","162","133","150","52","65","Census Tract 810.01, Suffolk County, Massachusetts"
"1400000US25025081100","4136","440","2397","448","739","270","23","33","559","214","0","127","291","174","127","89","68","62","59","53","Census Tract 811, Suffolk County, Massachusetts"
"1400000US25025081200","3261","458","844","254","1453","328","48","53","9","16","0","127","745","316","162","139","41","39","121","135","Census Tract 812, Suffolk County, Massachusetts"
"1400000US25025081300","5230","632","871","292","2503","615","0","127","308","320","0","127","1367","577","181","151","40","40","141","144","Census Tract 813, Suffolk County, Massachusetts"
"1400000US25025081400","2943","367","834","192","1663","284","0","127","153","191","0","127","160","135","133","78","50","46","83","65","Census Tract 814, Suffolk County, Massachusetts"
"1400000US25025081500","2091","390","280","175","1567","385","0","127","0","127","0","127","134","113","110","91","45","51","65","80","Census Tract 815, Suffolk County, Massachusetts"
"1400000US25025081700","3446","402","163","129","2732","386","0","127","85","93","0","127","361","248","105","111","11","16","94","108","Census Tract 817, Suffolk County, Massachusetts"
"1400000US25025081800","2793","472","251","144","1938","463","42","47","65","89","0","127","333","189","164","112","63","75","101","86","Census Tract 818, Suffolk County, Massachusetts"
"1400000US25025081900","2357","326","166","126","1939","314","0","127","0","127","0","127","240","149","12","20","0","127","12","20","Census Tract 819, Suffolk County, Massachusetts"
"1400000US25025082000","2542","338","74","47","2234","362","0","127","0","127","0","127","204","191","30","38","7","12","23","36","Census Tract 820, Suffolk County, Massachusetts"
"1400000US25025082100","4822","421","459","199","3405","454","8","14","0","127","15","24","713","335","222","152","138","136","84","77","Census Tract 821, Suffolk County, Massachusetts"
"1400000US25025090100","4658","561","218","123","3484","555","18","27","98","108","0","127","677","252","163","147","79","95","84","116","Census Tract 901, Suffolk County, Massachusetts"
"1400000US25025090200","2075","340","0","127","1368","281","0","127","0","127","0","127","707","271","0","127","0","127","0","127","Census Tract 902, Suffolk County, Massachusetts"
"1400000US25025090300","2525","409","220","185","1613","396","23","38","0","127","0","127","657","239","12","20","0","127","12","20","Census Tract 903, Suffolk County, Massachusetts"
"1400000US25025090400","3529","449","122","119","2227","503","0","127","73","128","0","127","999","371","108","87","38","42","70","78","Census Tract 904, Suffolk County, Massachusetts"
"1400000US25025090600","1805","374","139","104","1095","406","0","127","2","13","0","127","506","248","63","92","63","92","0","127","Census Tract 906, Suffolk County, Massachusetts"
"1400000US25025090700","4157","483","2839","456","185","99","0","127","806","202","0","127","277","262","50","75","0","127","50","75","Census Tract 907, Suffolk County, Massachusetts"
"1400000US25025090901","4026","413","1338","410","1277","365","32","35","774","273","0","127","475","193","130","79","57","52","73","59","Census Tract 909.01, Suffolk County, Massachusetts"
"1400000US25025091001","2479","225","1875","219","186","143","0","127","370","172","0","127","48","40","0","127","0","127","0","127","Census Tract 910.01, Suffolk County, Massachusetts"
"1400000US25025091100","4344","506","2311","338","531","357","0","127","1182","348","61","89","177","178","82","74","52","68","30","29","Census Tract 911, Suffolk County, Massachusetts"
"1400000US25025091200","2888","535","1173","360","610","248","0","127","203","170","0","127","793","327","109","65","21","29","88","63","Census Tract 912, Suffolk County, Massachusetts"
"1400000US25025091300","1741","339","142","84","649","237","45","53","137","116","0","127","757","303","11","20","11","20","0","127","Census Tract 913, Suffolk County, Massachusetts"
"1400000US25025091400","2171","337","305","183","1304","273","13","21","101","116","0","127","408","158","40","50","40","50","0","127","Census Tract 914, Suffolk County, Massachusetts"
"1400000US25025091500","4851","442","601","261","2061","464","0","127","326","206","0","127","1754","442","109","97","39","56","70","77","Census Tract 915, Suffolk County, Massachusetts"
"1400000US25025091600","3363","358","469","200","1347","319","0","127","1008","382","0","127","428","286","111","84","26","35","85","87","Census Tract 916, Suffolk County, Massachusetts"
"1400000US25025091700","3248","579","311","178","1379","381","0","127","29","44","0","127","1279","449","250","199","24","38","226","194","Census Tract 917, Suffolk County, Massachusetts"
"1400000US25025091800","2929","390","300","269","1654","444","86","137","13","23","0","127","746","281","130","133","34","56","96","124","Census Tract 918, Suffolk County, Massachusetts"
"1400000US25025091900","3577","468","306","203","2659","445","0","127","0","127","0","127","498","271","114","101","9","13","105","100","Census Tract 919, Suffolk County, Massachusetts"
"1400000US25025092000","5174","495","328","189","3343","577","24","37","642","351","4","14","718","308","115","136","18","30","97","132","Census Tract 920, Suffolk County, Massachusetts"
"1400000US25025092101","5884","635","2077","410","1133","339","0","127","2014","536","0","127","573","362","87","86","46","69","41","49","Census Tract 921.01, Suffolk County, Massachusetts"
"1400000US25025092200","2932","292","1024","329","973","233","47","62","162","133","0","127","662","272","64","57","39","44","25","41","Census Tract 922, Suffolk County, Massachusetts"
"1400000US25025092300","2662","272","12","19","2277","360","0","127","11","16","0","127","356","168","6","11","0","127","6","11","Census Tract 923, Suffolk County, Massachusetts"
"1400000US25025092400","5995","535","633","381","3926","448","77","103","122","150","0","127","1177","470","60","53","0","127","60","53","Census Tract 924, Suffolk County, Massachusetts"
"1400000US25025100100","5617","568","354","192","3584","708","69","72","99","120","0","127","1418","465","93","95","41","68","52","67","Census Tract 1001, Suffolk County, Massachusetts"
"1400000US25025100200","2997","392","182","145","2593","462","9","12","0","127","0","127","181","138","32","35","0","127","32","35","Census Tract 1002, Suffolk County, Massachusetts"
"1400000US25025100300","3555","466","304","175","2952","482","0","127","0","127","0","127","181","171","118","144","84","131","34","32","Census Tract 1003, Suffolk County, Massachusetts"
"1400000US25025100400","4866","608","663","271","3666","540","0","127","344","248","0","127","176","198","17","19","0","127","17","19","Census Tract 1004, Suffolk County, Massachusetts"
"1400000US25025100500","4803","574","655","270","3217","619","32","50","316","141","0","127","422","313","161","142","14","23","147","138","Census Tract 1005, Suffolk County, Massachusetts"
"1400000US25025100601","4653","612","2179","431","1282","403","39","36","853","338","0","127","105","115","195","190","0","127","195","190","Census Tract 1006.01, Suffolk County, Massachusetts"
"1400000US25025100603","1971","241","1375","231","254","153","0","127","183","181","0","127","32","33","127","93","112","95","15","24","Census Tract 1006.03, Suffolk County, Massachusetts"
"1400000US25025100700","4212","304","4008","339","107","73","0","127","0","127","0","127","71","103","26","30","0","127","26","30","Census Tract 1007, Suffolk County, Massachusetts"
"1400000US25025100800","5602","571","3200","451","1655","453","0","127","421","227","0","127","227","177","99","135","0","127","99","135","Census Tract 1008, Suffolk County, Massachusetts"
"1400000US25025100900","4256","337","1260","315","2290","336","0","127","435","252","0","127","13","21","258","218","45","57","213","213","Census Tract 1009, Suffolk County, Massachusetts"
"1400000US25025101001","5892","665","208","110","5276","653","0","127","15","25","0","127","293","234","100","78","26","43","74","66","Census Tract 1010.01, Suffolk County, Massachusetts"
"1400000US25025101002","6147","903","546","255","5197","863","0","127","0","127","85","144","203","167","116","100","17","27","99","96","Census Tract 1010.02, Suffolk County, Massachusetts"
"1400000US25025101101","3603","433","95","113","3394","440","0","127","48","80","0","127","37","59","29","34","9","15","20","31","Census Tract 1011.01, Suffolk County, Massachusetts"
"1400000US25025101102","4207","390","240","194","3832","430","0","127","0","127","0","127","89","100","46","54","0","127","46","54","Census Tract 1011.02, Suffolk County, Massachusetts"
"1400000US25025110103","5742","652","2606","385","915","316","460","318","479","217","0","127","1049","613","233","136","0","127","233","136","Census Tract 1101.03, Suffolk County, Massachusetts"
"1400000US25025110201","1911","166","631","184","887","165","0","127","9","17","0","127","274","159","110","78","0","127","110","78","Census Tract 1102.01, Suffolk County, Massachusetts"
"1400000US25025110301","2466","393","1303","259","358","136","0","127","85","85","0","127","315","196","405","276","260","263","145","120","Census Tract 1103.01, Suffolk County, Massachusetts"
"1400000US25025110401","3571","375","1504","297","1197","290","0","127","163","180","0","127","620","296","87","84","38","63","49","51","Census Tract 1104.01, Suffolk County, Massachusetts"
"1400000US25025110403","4592","423","1966","372","1840","579","8","13","229","187","0","127","498","289","51","53","10","14","41","52","Census Tract 1104.03, Suffolk County, Massachusetts"
"1400000US25025110501","3567","310","2918","369","239","158","0","127","83","69","0","127","40","39","287","201","0","127","287","201","Census Tract 1105.01, Suffolk County, Massachusetts"
"1400000US25025110502","3486","343","2455","383","666","200","0","127","153","129","0","127","212","114","0","127","0","127","0","127","Census Tract 1105.02, Suffolk County, Massachusetts"
"1400000US25025110601","2822","430","2593","372","61","82","0","127","22","25","0","127","0","127","146","105","14","22","132","96","Census Tract 1106.01, Suffolk County, Massachusetts"
"1400000US25025110607","5388","524","4776","571","193","127","11","18","86","70","0","127","91","79","231","145","112","114","119","92","Census Tract 1106.07, Suffolk County, Massachusetts"
"1400000US25025120103","1441","129","1208","152","107","110","0","127","43","34","0","127","0","127","83","87","0","127","83","87","Census Tract 1201.03, Suffolk County, Massachusetts"
"1400000US25025120104","1945","190","1246","243","232","116","0","127","251","182","0","127","137","92","79","45","11","19","68","42","Census Tract 1201.04, Suffolk County, Massachusetts"
"1400000US25025120105","2572","472","1965","345","228","123","0","127","304","313","0","127","30","33","45","51","0","127","45","51","Census Tract 1201.05, Suffolk County, Massachusetts"
"1400000US25025120201","3920","410","2629","342","636","262","19","37","137","85","0","127","448","268","51","50","13","20","38","46","Census Tract 1202.01, Suffolk County, Massachusetts"
"1400000US25025120301","4500","442","2367","360","1032","324","0","127","260","176","0","127","410","243","431","300","219","203","212","215","Census Tract 1203.01, Suffolk County, Massachusetts"
"1400000US25025120400","5344","400","4155","394","366","107","80","102","385","211","0","127","164","128","194","91","9","18","185","91","Census Tract 1204, Suffolk County, Massachusetts"
"1400000US25025120500","2462","311","1053","268","238","154","0","127","81","63","0","127","974","330","116","69","42","41","74","54","Census Tract 1205, Suffolk County, Massachusetts"
"1400000US25025120600","2494","325","1874","238","76","56","0","127","206","113","0","127","228","160","110","71","26","52","84","59","Census Tract 1206, Suffolk County, Massachusetts"
"1400000US25025120700","2080","279","1702","224","107","102","9","20","126","88","0","127","64","65","72","66","0","127","72","66","Census Tract 1207, Suffolk County, Massachusetts"
"1400000US25025130100","4843","420","3864","398","260","253","0","127","440","225","0","127","227","254","52","73","0","127","52","73","Census Tract 1301, Suffolk County, Massachusetts"
"1400000US25025130200","4778","359","4048","344","217","182","10","16","317","155","0","127","29","41","157","147","0","127","157","147","Census Tract 1302, Suffolk County, Massachusetts"
"1400000US25025130300","4554","276","3690","272","130","120","0","127","312","194","0","127","249","355","173","132","7","12","166","131","Census Tract 1303, Suffolk County, Massachusetts"
"1400000US25025130402","4407","387","4055","392","150","159","0","127","40","43","0","127","81","126","81","69","22","29","59","60","Census Tract 1304.02, Suffolk County, Massachusetts"
"1400000US25025130404","2830","515","1992","403","410","236","0","127","144","120","0","127","239","374","45","62","0","127","45","62","Census Tract 1304.04, Suffolk County, Massachusetts"
"1400000US25025130406","5006","529","1835","385","2020","457","0","127","389","159","0","127","607","259","155","136","24","32","131","133","Census Tract 1304.06, Suffolk County, Massachusetts"
"1400000US25025140102","4361","378","1785","253","1665","380","0","127","50","42","0","127","773","404","88","62","0","127","88","62","Census Tract 1401.02, Suffolk County, Massachusetts"
"1400000US25025140105","3697","338","1725","405","1180","445","0","127","84","85","0","127","586","349","122","124","35","53","87","113","Census Tract 1401.05, Suffolk County, Massachusetts"
"1400000US25025140106","2179","315","855","264","1074","206","28","47","13","31","0","127","174","174","35","59","0","127","35","59","Census Tract 1401.06, Suffolk County, Massachusetts"
"1400000US25025140107","2461","402","1026","220","880","239","0","127","76","107","0","127","237","114","242","262","173","255","69","64","Census Tract 1401.07, Suffolk County, Massachusetts"
"1400000US25025140201","2115","355","1130","233","636","369","0","127","117","133","0","127","188","171","44","54","44","54","0","127","Census Tract 1402.01, Suffolk County, Massachusetts"
"1400000US25025140202","5429","522","2580","394","2139","505","0","127","69","92","0","127","240","216","401","246","147","169","254","195","Census Tract 1402.02, Suffolk County, Massachusetts"
"1400000US25025140300","6210","760","1706","392","3786","609","0","127","88","87","0","127","373","216","257","250","36","53","221","244","Census Tract 1403, Suffolk County, Massachusetts"
"1400000US25025140400","8163","859","1289","329","5603","861","60","116","125","125","0","127","752","454","334","264","110","130","224","211","Census Tract 1404, Suffolk County, Massachusetts"
"1400000US25025160101","8226","1152","3024","553","870","400","0","127","8","12","0","127","976","485","3348","1140","56","63","3292","1138","Census Tract 1601.01, Suffolk County, Massachusetts"
"1400000US25025160200","3111","355","1364","351","146","175","0","127","100","73","0","127","386","222","1115","493","36","44","1079","481","Census Tract 1602, Suffolk County, Massachusetts"
"1400000US25025160300","2354","332","1719","256","299","222","0","127","43","56","0","127","35","43","258","284","34","39","224","280","Census Tract 1603, Suffolk County, Massachusetts"
"1400000US25025160400","2323","288","1264","324","358","174","0","127","35","40","0","127","198","178","468","251","65","95","403","247","Census Tract 1604, Suffolk County, Massachusetts"
"1400000US25025160501","5816","748","2498","578","590","357","0","127","26","37","0","127","727","385","1975","859","72","56","1903","858","Census Tract 1605.01, Suffolk County, Massachusetts"
"1400000US25025160502","4273","405","2338","547","83","110","0","127","276","291","0","127","307","285","1269","530","30","74","1239","530","Census Tract 1605.02, Suffolk County, Massachusetts"
"1400000US25025160601","3690","379","1748","482","472","453","0","127","192","186","0","127","284","210","994","365","0","127","994","365","Census Tract 1606.01, Suffolk County, Massachusetts"
"1400000US25025160602","4739","743","2673","603","475","421","0","127","292","220","0","127","553","376","746","604","0","127","746","604","Census Tract 1606.02, Suffolk County, Massachusetts"
"1400000US25025170100","6907","528","5768","603","129","111","104","131","226","169","0","127","286","190","394","387","40","52","354","389","Census Tract 1701, Suffolk County, Massachusetts"
"1400000US25025170200","4925","481","3895","465","46","49","0","127","509","478","0","127","58","65","417","212","68","112","349","224","Census Tract 1702, Suffolk County, Massachusetts"
"1400000US25025170300","8335","611","6511","598","515","353","0","127","334","131","0","127","739","553","236","178","36","39","200","170","Census Tract 1703, Suffolk County, Massachusetts"
"1400000US25025170400","5004","484","4449","533","107","124","0","127","232","244","0","127","194","160","22","26","0","127","22","26","Census Tract 1704, Suffolk County, Massachusetts"
"1400000US25025170501","3288","410","2342","357","72","57","93","114","116","126","0","127","615","452","50","47","16","25","34","40","Census Tract 1705.01, Suffolk County, Massachusetts"
"1400000US25025170502","3187","385","2870","421","154","185","0","127","20","32","0","127","0","127","143","148","0","127","143","148","Census Tract 1705.02, Suffolk County, Massachusetts"
"1400000US25025170601","5436","591","3597","443","188","210","0","127","241","228","0","127","973","419","437","490","0","127","437","490","Census Tract 1706.01, Suffolk County, Massachusetts"
"1400000US25025170701","1753","406","1459","453","79","94","0","127","48","97","0","127","167","134","0","127","0","127","0","127","Census Tract 1707.01, Suffolk County, Massachusetts"
"1400000US25025170702","6626","667","3029","563","511","359","17","29","1283","311","0","127","1242","559","544","399","73","71","471","395","Census Tract 1707.02, Suffolk County, Massachusetts"
