"GEO_ID","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M","NAME"
"id","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Car, truck, or van","Margin of Error!!Total!!Car, truck, or van","Estimate!!Total!!Car, truck, or van!!Drove alone","Margin of Error!!Total!!Car, truck, or van!!Drove alone","Estimate!!Total!!Car, truck, or van!!Carpooled","Margin of Error!!Total!!Car, truck, or van!!Carpooled","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 2-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 2-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 3-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 3-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 4-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 4-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 5- or 6-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 5- or 6-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 7-or-more-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 7-or-more-person carpool","Estimate!!Total!!Public transportation (excluding taxicab)","Margin of Error!!Total!!Public transportation (excluding taxicab)","Estimate!!Total!!Public transportation (excluding taxicab)!!Bus or trolley bus","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Bus or trolley bus","Estimate!!Total!!Public transportation (excluding taxicab)!!Streetcar or trolley car (carro publico in Puerto Rico)","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Streetcar or trolley car (carro publico in Puerto Rico)","Estimate!!Total!!Public transportation (excluding taxicab)!!Subway or elevated","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Subway or elevated","Estimate!!Total!!Public transportation (excluding taxicab)!!Railroad","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Railroad","Estimate!!Total!!Public transportation (excluding taxicab)!!Ferryboat","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Ferryboat","Estimate!!Total!!Taxicab","Margin of Error!!Total!!Taxicab","Estimate!!Total!!Motorcycle","Margin of Error!!Total!!Motorcycle","Estimate!!Total!!Bicycle","Margin of Error!!Total!!Bicycle","Estimate!!Total!!Walked","Margin of Error!!Total!!Walked","Estimate!!Total!!Other means","Margin of Error!!Total!!Other means","Estimate!!Total!!Worked at home","Margin of Error!!Total!!Worked at home","Geographic Area Name"
"1400000US25017331300","3532","249","3261","236","3019","238","242","113","183","94","41","65","0","127","18","28","0","127","135","89","0","127","0","127","13","21","122","87","0","127","0","127","18","28","6","14","6","14","0","127","106","77","Census Tract 3313, Middlesex County, Massachusetts"
"1400000US25017332100","2887","248","2608","250","2483","234","125","57","125","57","0","127","0","127","0","127","0","127","102","61","79","55","0","127","23","30","0","127","0","127","0","127","0","127","0","127","11","18","18","31","148","76","Census Tract 3321, Middlesex County, Massachusetts"
"1400000US25017332200","4114","292","3759","286","3520","294","239","130","226","129","13","21","0","127","0","127","0","127","163","89","81","70","12","20","41","40","29","34","0","127","0","127","0","127","23","28","12","20","33","31","124","73","Census Tract 3322, Middlesex County, Massachusetts"
"1400000US25017332300","3577","274","3247","287","3043","296","204","111","117","76","87","88","0","127","0","127","0","127","146","97","111","93","0","127","16","25","19","37","0","127","15","24","0","127","0","127","0","127","0","127","169","79","Census Tract 3323, Middlesex County, Massachusetts"
"1400000US25017332400","1815","158","1599","170","1507","157","92","101","92","101","0","127","0","127","0","127","0","127","119","63","108","63","0","127","0","127","11","16","0","127","0","127","0","127","0","127","10","16","0","127","87","46","Census Tract 3324, Middlesex County, Massachusetts"
"1400000US25017333100","3448","288","3143","252","2782","251","361","108","321","106","31","48","0","127","9","15","0","127","201","111","128","98","0","127","43","40","30","34","0","127","0","127","0","127","0","127","62","62","0","127","42","31","Census Tract 3331, Middlesex County, Massachusetts"
"1400000US25017333200","2972","288","2797","274","2486","262","311","133","293","133","18","29","0","127","0","127","0","127","64","49","33","36","0","127","31","36","0","127","0","127","0","127","13","22","0","127","13","21","36","44","49","44","Census Tract 3332, Middlesex County, Massachusetts"
"1400000US25017333300","1953","272","1764","239","1519","212","245","147","190","130","32","29","23","35","0","127","0","127","94","75","63","60","0","127","31","40","0","127","0","127","0","127","0","127","0","127","63","43","0","127","32","30","Census Tract 3333, Middlesex County, Massachusetts"
"1400000US25017333400","3335","350","3077","347","2671","312","406","182","324","166","69","69","13","20","0","127","0","127","153","101","93","60","0","127","45","71","15","24","0","127","36","56","0","127","0","127","69","73","0","127","0","127","Census Tract 3334, Middlesex County, Massachusetts"
"1400000US25017333501","2617","206","2415","183","2280","193","135","84","135","84","0","127","0","127","0","127","0","127","107","63","69","53","0","127","8","14","30","36","0","127","0","127","0","127","0","127","28","33","0","127","67","44","Census Tract 3335.01, Middlesex County, Massachusetts"
"1400000US25017333502","1825","267","1595","228","1470","221","125","67","88","51","15","17","22","24","0","127","0","127","49","40","26","32","0","127","15","25","8","13","0","127","0","127","8","13","0","127","51","48","0","127","122","99","Census Tract 3335.02, Middlesex County, Massachusetts"
"1400000US25017333600","4006","307","3738","319","3335","298","403","159","390","156","13","21","0","127","0","127","0","127","106","76","31","33","0","127","24","26","51","62","0","127","0","127","18","29","0","127","42","38","20","30","82","67","Census Tract 3336, Middlesex County, Massachusetts"
"1400000US25017334100","2872","198","2459","189","2258","186","201","86","171","80","22","24","0","127","0","127","8","12","233","90","34","31","0","127","29","27","170","81","0","127","0","127","0","127","19","21","23","25","0","127","138","53","Census Tract 3341, Middlesex County, Massachusetts"
"1400000US25017334200","2234","212","1849","232","1722","222","127","81","92","60","35","42","0","127","0","127","0","127","212","82","24","28","0","127","19","22","169","75","0","127","0","127","0","127","14","20","61","43","0","127","98","59","Census Tract 3342, Middlesex County, Massachusetts"
"1400000US25017334300","3805","234","3372","253","3121","241","251","95","230","92","21","34","0","127","0","127","0","127","127","74","0","127","0","127","34","33","93","56","0","127","16","24","0","127","0","127","47","43","0","127","243","99","Census Tract 3343, Middlesex County, Massachusetts"
"1400000US25017334400","3414","278","3092","289","2874","271","218","114","218","114","0","127","0","127","0","127","0","127","223","93","0","127","0","127","61","53","162","82","0","127","0","127","15","23","0","127","34","36","0","127","50","40","Census Tract 3344, Middlesex County, Massachusetts"
"1400000US25017335100","3549","389","2953","317","2741","309","212","128","180","120","16","26","0","127","16","27","0","127","295","132","49","44","0","127","63","54","183","105","0","127","0","127","0","127","0","127","76","90","16","24","209","142","Census Tract 3351, Middlesex County, Massachusetts"
"1400000US25017335200","3180","324","2660","319","2447","301","213","91","199","90","0","127","0","127","14","24","0","127","365","141","59","56","0","127","84","58","222","120","0","127","0","127","0","127","12","20","48","45","13","21","82","48","Census Tract 3352, Middlesex County, Massachusetts"
"1400000US25017335301","1957","258","1702","261","1526","264","176","103","161","101","15","22","0","127","0","127","0","127","155","75","27","32","21","31","40","45","67","53","0","127","0","127","0","127","0","127","33","37","0","127","67","52","Census Tract 3353.01, Middlesex County, Massachusetts"
"1400000US25017335302","2339","217","2128","220","2072","224","56","47","56","47","0","127","0","127","0","127","0","127","166","86","24","36","0","127","89","58","53","53","0","127","0","127","0","127","0","127","0","127","13","22","32","33","Census Tract 3353.02, Middlesex County, Massachusetts"
"1400000US25017335400","2755","254","2240","258","2134","255","106","60","88","54","0","127","18","29","0","127","0","127","430","109","33","34","0","127","250","82","147","67","0","127","0","127","0","127","15","23","10","17","9","15","51","34","Census Tract 3354, Middlesex County, Massachusetts"
"1400000US25017336100","2492","243","1951","267","1786","246","165","137","95","79","70","112","0","127","0","127","0","127","335","129","29","33","0","127","246","112","60","43","0","127","0","127","0","127","0","127","47","44","0","127","159","90","Census Tract 3361, Middlesex County, Massachusetts"
"1400000US25017336200","2880","245","2363","263","2146","235","217","157","158","98","43","64","0","127","0","127","16","26","344","141","14","23","0","127","303","138","27","31","0","127","0","127","0","127","0","127","96","70","0","127","77","56","Census Tract 3362, Middlesex County, Massachusetts"
"1400000US25017336300","3324","278","2652","250","2512","249","140","72","89","53","41","43","10","18","0","127","0","127","498","145","25","29","0","127","406","130","67","63","0","127","0","127","0","127","0","127","67","68","17","28","90","63","Census Tract 3363, Middlesex County, Massachusetts"
"1400000US25017336401","2447","332","1327","275","1169","269","158","69","144","68","0","127","14","25","0","127","0","127","691","173","12","17","33","49","534","156","112","88","0","127","0","127","0","127","22","34","263","237","39","44","105","69","Census Tract 3364.01, Middlesex County, Massachusetts"
"1400000US25017336402","2426","301","1914","310","1713","301","201","108","201","108","0","127","0","127","0","127","0","127","331","110","54","70","0","127","223","90","54","57","0","127","0","127","0","127","25","28","82","88","0","127","74","53","Census Tract 3364.02, Middlesex County, Massachusetts"
"1400000US25017337101","1595","133","1393","129","1234","132","159","77","137","74","10","17","12","18","0","127","0","127","63","50","0","127","0","127","50","46","13","19","0","127","13","22","0","127","12","18","31","36","28","29","55","52","Census Tract 3371.01, Middlesex County, Massachusetts"
"1400000US25017337102","2655","323","2413","299","2301","279","112","107","112","107","0","127","0","127","0","127","0","127","191","96","20","28","0","127","142","91","29","25","0","127","0","127","0","127","0","127","0","127","19","27","32","39","Census Tract 3371.02, Middlesex County, Massachusetts"
"1400000US25017337201","1505","155","1313","157","1227","153","86","56","75","54","11","16","0","127","0","127","0","127","131","65","22","26","0","127","63","51","46","56","0","127","0","127","0","127","0","127","0","127","0","127","61","43","Census Tract 3372.01, Middlesex County, Massachusetts"
"1400000US25017337202","2327","272","2089","276","2016","273","73","72","73","72","0","127","0","127","0","127","0","127","90","61","0","127","0","127","76","52","14","24","0","127","0","127","0","127","0","127","43","43","0","127","105","72","Census Tract 3372.02, Middlesex County, Massachusetts"
"1400000US25017337300","2551","246","2380","233","2210","226","170","111","170","111","0","127","0","127","0","127","0","127","81","51","30","35","0","127","51","45","0","127","0","127","0","127","0","127","0","127","50","77","0","127","40","36","Census Tract 3373, Middlesex County, Massachusetts"
"1400000US25017338100","1394","130","1193","139","1086","150","107","61","107","61","0","127","0","127","0","127","0","127","94","55","0","127","0","127","66","47","28","25","0","127","0","127","0","127","0","127","8","13","21","24","78","48","Census Tract 3381, Middlesex County, Massachusetts"
"1400000US25017338200","1790","175","1542","170","1329","165","213","119","159","94","54","57","0","127","0","127","0","127","92","56","0","127","0","127","7","12","85","56","0","127","0","127","0","127","0","127","121","84","10","15","25","28","Census Tract 3382, Middlesex County, Massachusetts"
"1400000US25017338300","1289","117","894","161","805","157","89","41","65","38","9","14","0","127","0","127","15","19","160","66","0","127","0","127","20","22","140","68","0","127","0","127","0","127","74","74","22","25","0","127","139","89","Census Tract 3383, Middlesex County, Massachusetts"
"1400000US25017338400","2132","196","1762","201","1613","195","149","92","136","91","13","20","0","127","0","127","0","127","230","102","16","25","0","127","63","65","151","74","0","127","0","127","0","127","0","127","22","28","0","127","118","67","Census Tract 3384, Middlesex County, Massachusetts"
"1400000US25017338500","2434","199","1958","243","1763","228","195","101","195","101","0","127","0","127","0","127","0","127","269","89","18","31","0","127","64","52","187","78","0","127","0","127","11","20","0","127","66","67","13","21","117","66","Census Tract 3385, Middlesex County, Massachusetts"
"1400000US25017339100","2809","242","2129","254","1973","242","156","81","149","79","7","12","0","127","0","127","0","127","473","159","237","99","0","127","209","111","27","31","0","127","0","127","0","127","0","127","46","44","0","127","161","109","Census Tract 3391, Middlesex County, Massachusetts"
"1400000US25017339200","2917","296","2320","329","2083","331","237","153","237","153","0","127","0","127","0","127","0","127","360","139","236","113","0","127","59","51","65","46","0","127","0","127","0","127","47","45","34","37","34","53","122","66","Census Tract 3392, Middlesex County, Massachusetts"
"1400000US25017339300","1567","180","1196","186","1092","188","104","92","104","92","0","127","0","127","0","127","0","127","186","77","43","42","13","19","53","44","77","53","0","127","0","127","0","127","47","48","91","70","0","127","47","43","Census Tract 3393, Middlesex County, Massachusetts"
"1400000US25017339400","1650","253","1049","180","912","168","137","71","137","71","0","127","0","127","0","127","0","127","372","140","137","91","35","51","191","79","9","14","0","127","17","31","0","127","53","43","109","78","0","127","50","34","Census Tract 3394, Middlesex County, Massachusetts"
"1400000US25017339500","3196","343","1967","251","1652","214","315","131","236","115","31","38","0","127","20","27","28","32","546","143","284","119","29","46","233","93","0","127","0","127","0","127","0","127","51","43","528","221","0","127","104","72","Census Tract 3395, Middlesex County, Massachusetts"
"1400000US25017339600","3097","308","2112","289","1824","249","288","156","223","117","65","104","0","127","0","127","0","127","613","213","104","68","0","127","461","179","48","78","0","127","0","127","32","51","64","45","232","130","0","127","44","36","Census Tract 3396, Middlesex County, Massachusetts"
"1400000US25017339700","2135","260","1522","247","1422","255","100","70","80","63","20","30","0","127","0","127","0","127","424","162","185","91","36","56","197","111","6","14","0","127","9","15","0","127","77","70","95","65","0","127","8","14","Census Tract 3397, Middlesex County, Massachusetts"
"1400000US25017339801","2272","315","1398","269","1203","243","195","117","195","117","0","127","0","127","0","127","0","127","731","201","14","23","31","35","672","197","14","23","0","127","13","20","0","127","0","127","19","25","0","127","111","94","Census Tract 3398.01, Middlesex County, Massachusetts"
